#Table1
petroMag_r,petroMagErr_r,extinction_r,petroMag_g,extinction_g,petroR50_r,petroR90_r,velDisp,dered_r,dered_g,objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
17.72165,0.0176518,0.0317897,18.9627,0.04595246,2.224609,6.211866,236.6489,17.52687,18.80866,1237651252585890059,240.409882544569,52.4740170253695,20.88994,18.85462,17.55866,17.02646,16.62044,1345,301,6,563,699256444393908224,GALAXY,0.2233962,621,52055,264
17.40592,0.0190086,0.2049053,18.71582,0.2961935,2.189205,6.744373,237.4725,17.22451,18.37426,1237651271883620570,121.424142555282,45.6832883448127,21.42006,18.67045,17.42942,16.86646,16.43867,1350,301,2,111,493166455915833344,GALAXY,0.131874,438,51884,81
17.53127,0.01773209,0.1938141,18.67863,0.280161,1.71364,4.932824,179.9703,17.20093,18.25177,1237651271883620602,121.461244448434,45.6660945837286,20.52938,18.53193,17.39475,16.9022,16.53197,1350,301,2,111,493167280549554176,GALAXY,0.1315639,438,51884,84
17.1445,0.01231541,0.1922812,18.30696,0.2779451,2.475611,6.482816,239.2435,16.72526,17.81512,1237651271883620618,121.484929638839,45.6698366643306,20.23288,18.09307,16.91754,16.40041,15.98622,1350,301,2,111,493167830305368064,GALAXY,0.1314371,438,51884,86
17.7662,0.01644398,0.2168882,18.91792,0.3135149,1.897169,4.951991,194.2432,17.37282,18.46047,1237651271883620631,121.437000350043,45.7097133530857,20.93831,18.77399,17.5897,17.05933,16.65985,1350,301,2,111,493167555427461120,GALAXY,0.1384026,438,51884,85
17.88539,0.0485815,0.2187475,19.05607,0.3162025,1.670552,5.313404,169.156,17.59859,18.66479,1237651271883620638,121.402081273438,45.7377823011253,20.66469,18.98099,17.81734,17.23927,16.80876,1350,301,2,111,493168105183275008,GALAXY,0.1299223,438,51884,87
17.00273,0.04031447,0.2211117,17.61512,0.3196201,5.896617,36.77745,232.3851,17.30709,18.54111,1237651271883620644,121.433937488657,45.7337524925777,21.51631,18.86073,17.5282,16.91544,16.40669,1350,301,2,111,493171678596065280,GALAXY,0.1345664,438,51884,100
17.33859,0.0143815,0.1011898,18.43759,0.1462713,2.238015,5.939146,124.4853,16.99775,18.05286,1237651271883817126,121.849268945447,46.0554181318207,20.13315,18.19913,17.09894,16.56517,16.16586,1350,301,2,114,493158759334438912,GALAXY,0.1283336,438,51884,53
17.69324,0.02043939,0.1433356,18.69017,0.2071937,2.033269,6.146675,153.452,17.49444,18.55539,1237651271883817143,121.681023048825,46.1475786864124,20.47967,18.76258,17.63778,17.12559,16.7429,1350,301,2,114,493158209578625024,GALAXY,0.1333118,438,51884,51
17.7697,0.01979886,0.1162944,18.91054,0.1681052,2.018219,5.608185,127.5758,17.60111,18.62408,1237651271883948240,122.009924734446,46.3558833074963,21.16743,18.79218,17.71741,17.23271,16.84564,1350,301,2,116,493148588851881984,GALAXY,0.1286428,438,51884,16
17.24345,0.0112599,0.1205756,18.27533,0.1742938,1.950835,5.367413,183.1081,17.01186,18.03576,1237651271884013912,122.116649306044,46.5899048855404,20.30183,18.21006,17.13243,16.67313,16.30117,1350,301,2,117,493175526886762496,GALAXY,0.1278509,438,51884,114
18.11066,0.03172783,0.113252,19.79515,0.1637074,2.404723,7.202061,231.6107,17.94772,19.51033,1237651271884013936,122.041761539117,46.5001770034448,20.9496,19.67404,18.06097,17.4731,17.10645,1350,301,2,117,493172228351879168,GALAXY,0.2684167,438,51884,102
16.84084,0.02542615,0.1244556,17.93064,0.1799023,2.00249,6.048639,228.392,16.60563,17.67298,1237651271884144808,122.235969181642,46.7446958866588,19.89022,17.85288,16.73009,16.25064,15.86686,1350,301,2,119,493164531770484736,GALAXY,0.1266613,438,51884,74
17.52291,0.01680992,0.02112261,18.67026,0.03053304,1.99157,5.759827,179.1818,17.30795,18.43517,1237651271896137885,160.928836415476,64.7611416652179,21.51542,18.4657,17.32907,16.77483,16.36354,1350,301,2,302,550582953890048000,GALAXY,0.137897,489,51930,65
18.52471,0.03691193,0.123882,20.34219,0.1790732,1.975535,5.559363,246.9664,18.31167,19.83028,1237652900770283798,51.1447808879848,-6.89206221322626,23.69957,20.00935,18.43555,17.7996,17.48319,1729,301,4,421,518063248130467840,GALAXY,0.3196149,460,51924,543
17.47246,0.01953082,0.1373601,18.76608,0.1985559,2.3842,7.38617,191.7794,17.26369,18.48197,1237652900770480267,51.6150620161152,-6.80455739757684,20.62197,18.68052,17.40105,16.91114,16.58601,1729,301,4,424,518089361531627520,GALAXY,0.1779621,460,51924,638
16.93861,0.01952682,0.1404924,18.19134,0.2030838,2.65633,8.104548,257.9508,16.74592,17.98313,1237652900770545756,51.7613382892169,-6.84304616853421,20.37116,18.18621,16.88641,16.35114,16.00111,1729,301,4,425,518088262019999744,GALAXY,0.1785004,460,51924,634
17.2003,0.0150033,0.1388443,18.40618,0.2007014,2.315503,6.856115,249.6357,16.95131,18.06569,1237652900770545802,51.8290028624851,-6.84292205378118,20.30252,18.26639,17.09015,16.60994,16.25891,1729,301,4,425,518088811775813632,GALAXY,0.1538569,460,51924,636
18.05514,0.02544751,0.06960802,19.684,0.1006194,1.440605,4.058651,366.8473,17.91487,19.47096,1237652901300469935,35.7650846309016,-8.15537365110236,21.91583,19.57158,17.98448,17.40801,17.03487,1729,301,5,319,511252872839587840,GALAXY,0.2687069,454,51908,343
17.71591,0.02273617,0.07627469,18.97708,0.1102561,1.861716,6.023077,223.5825,17.62238,18.89156,1237652901300928593,36.8036198097104,-7.93770692278667,20.97372,19.00182,17.69866,17.20951,16.83022,1729,301,5,326,511291080868653056,GALAXY,0.1952235,454,51908,482
18.23324,0.02744136,0.06644282,19.86329,0.09604403,1.581247,4.8861,278.0917,18.13748,19.64225,1237652901301977207,39.2018957738882,-7.73285952247149,21.85509,19.73829,18.20392,17.61942,17.24808,1729,301,5,342,512416705914365952,GALAXY,0.2579246,455,51909,481
17.47809,0.01673414,0.05736488,18.38974,0.08292175,2.485894,6.892331,152.7235,17.28216,18.309,1237652901302304827,40.0043541395599,-7.74078468153533,20.20637,18.39192,17.33953,16.7677,16.34352,1729,301,5,347,512434847856224256,GALAXY,0.06230388,455,51909,547
17.75343,0.01882618,0.09271012,18.85737,0.1340138,1.597777,5.054614,176.0092,17.71305,18.77806,1237652901303418950,42.5063286867653,-7.33687344750793,20.85264,18.91207,17.80576,17.32014,16.98116,1729,301,5,364,514630297564768256,GALAXY,0.1383547,457,51901,342
17.42727,0.01490854,0.09302668,18.63836,0.1344714,1.54684,4.638931,257.6816,17.26843,18.43304,1237652901303484502,42.6795735677781,-7.35760585547605,20.47377,18.56752,17.36146,16.86643,16.49842,1729,301,5,365,514631397076396032,GALAXY,0.1541698,457,51901,346
16.95605,0.02009063,0.09822564,18.18813,0.1419865,2.530923,8.177481,274.4718,16.80002,17.98561,1237652901303550051,42.8660931973281,-7.49213402723842,20.22432,18.1276,16.89824,16.39923,16.01294,1729,301,5,366,514642667070580736,GALAXY,0.1558123,457,51901,387
16.44325,0.01085316,0.1680943,17.50577,0.2429827,2.579945,8.653774,230.17,16.27482,17.29342,1237652901305712759,47.7843847455513,-6.91525065707054,19.43526,17.5364,16.44291,15.98078,15.59051,1729,301,5,399,516908486043396096,GALAXY,0.1250867,459,51924,438
17.14787,0.01205702,0.1639361,18.24248,0.2369719,2.037256,6.254941,167.4757,16.91959,17.94168,1237652901305712781,47.8346993064781,-6.93777060903058,20.08996,18.17865,17.08353,16.61877,16.2019,1729,301,5,399,516905737264326656,GALAXY,0.1237038,459,51924,428
17.56316,0.01479252,0.1497256,18.65684,0.2164304,2.111006,5.514938,168.3961,17.18713,18.20417,1237652901305778356,47.9153336773592,-6.84385243752399,20.05443,18.4206,17.33686,16.88388,16.52709,1729,301,5,400,516904912630605824,GALAXY,0.1931897,459,51924,425
17.42589,0.01958516,0.1537854,18.58229,0.222299,1.923313,6.125866,220.2544,17.22709,18.32633,1237652901305778381,47.9652576639703,-6.9306960575018,20.46528,18.54863,17.38087,16.93682,16.53599,1729,301,5,400,516906287020140544,GALAXY,0.1530196,459,51924,430
16.70592,0.0168604,0.1433218,17.69834,0.2071737,2.336151,7.514873,194.1294,16.4922,17.49682,1237652901305843842,48.0857068746893,-6.70815672947665,19.62918,17.704,16.63552,16.16778,15.80206,1729,301,5,401,516910959944558592,GALAXY,0.10594,459,51924,447
17.85974,0.01888636,0.1688776,19.20045,0.244115,1.80725,5.165436,224.4006,17.62704,18.91058,1237652901306040628,48.6157173288301,-6.65924890264184,20.99891,19.15469,17.79592,17.28533,16.92026,1729,301,5,404,516946968950368256,GALAXY,0.2077127,459,51924,578
17.80199,0.02494722,0.163193,19.01737,0.2358978,1.651003,4.967075,202.5455,17.53748,18.67937,1237652901306237023,49.0146057828329,-6.72393219954412,20.77166,18.91526,17.70067,17.18895,16.82125,1729,301,5,407,516947243828275200,GALAXY,0.1574804,459,51924,579
16.98755,0.01092759,0.1362574,18.20147,0.1969619,2.205376,6.64677,301.2671,16.75994,17.90586,1237652901306302600,49.2013460253526,-6.69951552480205,20.18319,18.10283,16.89619,16.38824,16.03139,1729,301,5,408,516953840898041856,GALAXY,0.1578862,459,51924,603
17.43383,0.01943139,0.1332619,18.52367,0.1926319,1.683296,4.821551,197.1803,17.22577,18.25501,1237652901306368006,49.2317433004505,-6.6960951194963,20.56011,18.44764,17.35903,16.87596,16.49372,1729,301,5,409,516954940409669632,GALAXY,0.1220914,459,51924,607
17.40329,0.01523037,0.1144786,18.38327,0.1654804,2.48928,6.588737,182.3184,17.09844,18.11117,1237652901306564708,49.7672094317246,-6.65463390255196,19.85759,18.27665,17.21292,16.73047,16.41244,1729,301,5,412,518023390833960960,GALAXY,0.1716691,460,51924,398
18.01559,0.02469054,0.1377274,19.50857,0.199087,2.112861,5.968648,188.7994,17.74253,19.17858,1237652901307089059,50.9549094775745,-6.40694741790559,22.02396,19.37767,17.88026,17.27743,16.96144,1729,301,5,420,518053902281631744,GALAXY,0.2675146,460,51924,509
17.90553,0.02164509,0.1385014,19.19526,0.2002057,1.932921,5.58471,167.0197,17.67355,18.79451,1237652901307285539,51.4588813756517,-6.43297346472002,21.42295,18.99471,17.81206,17.33289,16.98092,1729,301,5,423,518075067880466432,GALAXY,0.1624092,460,51924,586
17.82111,0.02021188,0.08555793,18.89359,0.1236752,1.689669,4.952339,179.2049,17.62727,18.65034,1237652901840355406,42.6526262871472,-6.96911446803186,20.27514,18.77402,17.71282,17.25169,16.84751,1729,301,6,365,514629747808954368,GALAXY,0.1589065,457,51901,340
17.79519,0.02121558,0.08464385,19.35125,0.1223539,2.018451,5.656899,276.8412,17.62185,19.09118,1237652901840355454,42.6434265976144,-6.91940875829394,22.13416,19.21354,17.70649,17.17553,16.84309,1729,301,6,365,514625899518257152,GALAXY,0.2642148,457,51901,326
17.77373,0.01597566,0.08774015,18.97199,0.1268296,1.666328,4.7062,180.7347,17.60118,18.74528,1237652901840420955,42.8093735139393,-6.90843133050687,20.80431,18.87211,17.68892,17.2279,16.86745,1729,301,6,366,514628098541512704,GALAXY,0.1758641,457,51901,334
16.94059,0.01822719,0.1122862,18.1285,0.1623112,3.429596,10.14509,218.8821,16.7408,17.90423,1237652901840683131,43.4537157379257,-6.92446796272728,20.0846,18.06654,16.85309,16.30883,15.92051,1729,301,6,370,514650638529882112,GALAXY,0.1566318,457,51901,416
17.04576,0.01497394,0.1616686,18.31989,0.2336942,3.013432,9.014109,224.9706,16.80695,18.03188,1237652901842255970,47.0514746158077,-6.58600547335208,20.67981,18.26557,16.96861,16.46848,16.09193,1729,301,6,394,516880723374794752,GALAXY,0.1845633,459,51924,337
16.43422,0.01006779,0.1490973,17.55075,0.2155222,3.033695,9.716117,241.9379,16.26998,17.30684,1237652901842387031,47.3303286228778,-6.46940607394881,19.696,17.52236,16.41908,15.94611,15.56713,1729,301,6,396,516880998252701696,GALAXY,0.1319274,459,51924,338
18.28475,0.0352714,0.1494662,20.04135,0.2160555,2.235688,6.252446,244.6959,18.06678,19.74605,1237652901842518156,47.5406756729383,-6.52193144223677,21.85718,19.9621,18.21624,17.63376,17.34372,1729,301,6,398,516892543124793344,GALAXY,0.2904425,459,51924,380
18.18733,0.0310267,0.1477383,20.04276,0.2135578,2.321608,7.025247,269.7204,18.02375,19.62962,1237652901842583754,47.8185494252243,-6.49954088167268,21.26931,19.84318,18.17148,17.50565,17.09941,1729,301,6,399,516902713607350272,GALAXY,0.2928329,459,51924,417
17.44799,0.01365643,0.1226188,18.47893,0.1772472,2.090571,5.581188,188.6518,17.13041,18.21094,1237652901843763294,50.3776691148598,-6.15053719454827,20.31065,18.38819,17.25303,16.73234,16.35135,1729,301,6,417,518028888392099840,GALAXY,0.1723498,460,51924,418
18.16179,0.03298649,0.0681809,19.88427,0.09855646,2.163035,6.740837,339.0969,18.14931,19.68292,1237651273502818571,142.27284595593,61.2153289037185,22.18283,19.78148,18.21749,17.62206,17.3488,1350,301,5,242,547272873799084032,GALAXY,0.272724,486,51910,311
17.52117,0.02083004,0.08581135,18.97143,0.1240415,2.583003,7.657233,272.5908,17.32759,18.72319,1237651273503014934,142.785967102253,61.5797771557813,21.12287,18.84723,17.4134,16.86319,16.51085,1350,301,5,245,547285518182803456,GALAXY,0.2213192,486,51910,357
17.28807,0.01229779,0.08463596,18.33868,0.1223425,1.500933,4.370433,183.9784,17.11003,18.12193,1237651273503146122,143.482016428916,61.7181748495925,20.16648,18.24427,17.19467,16.75991,16.41116,1350,301,5,247,547297063054895104,GALAXY,0.1236293,486,51910,399
16.80855,0.01176813,0.08743237,18.25534,0.1263847,2.902812,8.684673,276.1469,16.5568,18.00411,1237651273503146166,143.535558521081,61.7622009644904,19.95782,18.13049,16.64423,16.10689,15.74235,1350,301,5,247,547296513299081216,GALAXY,0.2303972,486,51910,397
16.45717,0.009704878,0.0827467,17.53559,0.1196115,2.836305,9.172672,226.2181,16.329,17.36194,1237651273503342763,144.378226347097,61.9998991401026,19.49788,17.48155,16.41175,15.96122,15.59216,1350,301,5,250,547297887688615936,GALAXY,0.1281528,486,51910,402
16.81155,0.03236694,0.08999816,18.27391,0.1300936,3.246012,10.60879,280.3247,16.76906,18.09019,1237651273503408278,144.604317741099,62.0524046165247,20.30169,18.22029,16.85906,16.34118,15.98263,1350,301,5,251,547299262078150656,GALAXY,0.1881192,486,51910,407
17.51027,0.01275325,0.0376332,18.53331,0.05439932,1.659418,4.720152,186.0183,17.31368,18.32933,1237651273512386706,192.486458358235,67.927230188261,20.41401,18.38373,17.35131,16.90778,16.55327,1350,301,5,388,557424665966962688,GALAXY,0.1320832,495,51988,379
17.70127,0.02304503,0.09062561,18.86926,0.1310006,1.893487,5.595122,228.2179,17.49934,18.62496,1237651273514483847,204.50094693227,66.796741439223,20.73285,18.75596,17.58997,17.11752,16.74674,1350,301,5,420,559676465797425152,GALAXY,0.1482596,497,51989,379
17.49586,0.04151942,0.08215098,18.53703,0.1187504,1.64497,4.925189,172.6822,17.35566,18.37325,1237651273514614977,205.505148394193,66.7592082239753,20.40005,18.492,17.43781,16.99855,16.64793,1350,301,5,422,559686636279982080,GALAXY,0.1282609,497,51989,416
17.66679,0.02009879,0.08835293,18.88871,0.1277154,2.024492,5.658241,137.2594,17.39863,18.52563,1237651273514680447,205.552341197241,66.6919927343217,20.66964,18.65335,17.48699,16.97346,16.54589,1350,301,5,423,559699280663701504,GALAXY,0.1276399,497,51989,462
17.27382,0.01557795,0.07066222,18.51677,0.1021432,2.451707,7.38598,291.434,17.07827,18.36003,1237651273514811541,206.51588254159,66.5839495038376,20.61562,18.46217,17.14893,16.64356,16.26706,1350,301,5,425,559706427489282048,GALAXY,0.2042844,497,51989,488
17.56787,0.01818637,0.07067593,18.91715,0.1021631,2.034338,5.642106,213.3847,17.35812,18.70435,1237651273514811585,206.446316715507,66.5708890060879,21.44683,18.80651,17.42879,16.90845,16.53478,1350,301,5,425,559705327977654272,GALAXY,0.2059195,497,51989,484
17.55278,0.01754046,0.06449002,18.94674,0.09322124,2.213019,6.628513,244.2566,17.44805,18.76288,1237651273514877088,206.927982002599,66.5606599330645,20.88591,18.8561,17.51254,17.01238,16.66075,1350,301,5,426,559710825535793152,GALAXY,0.2056181,497,51989,504
17.65483,0.03147843,0.0565122,19.22261,0.08168919,2.086698,6.542727,290.3682,17.57938,19.04406,1237651273515008260,207.301748999888,66.4396770274764,21.27459,19.12575,17.63589,17.09875,16.70618,1350,301,5,428,559714398948583424,GALAXY,0.2318584,497,51989,517
17.77798,0.04103909,0.06323282,19.21835,0.09140394,2.44366,7.54627,232.2757,17.55549,18.97833,1237651273515008298,207.645012873624,66.4341159106323,21.12989,19.06973,17.61873,17.02398,16.56969,1350,301,5,428,559722645285791744,GALAXY,0.2207032,497,51989,547
17.80759,0.01950808,0.06375596,19.05168,0.09216014,1.782777,5.146373,218.5507,17.638,18.87955,1237651273515073723,207.789411848893,66.4304037853408,21.01537,18.97171,17.70176,17.23015,16.89844,1350,301,5,429,559725394064861184,GALAXY,0.1997864,497,51989,557
17.44563,0.02241763,0.04710823,18.72665,0.06809561,2.156035,7.049876,279.3402,17.37939,18.71595,1237651273515139274,208.274611701191,66.2705364430006,20.86235,18.78404,17.42649,16.91165,16.56781,1350,301,5,430,559721270896257024,GALAXY,0.2163136,497,51989,542
17.22613,0.01046857,0.07590589,18.28103,0.109723,1.771487,5.022288,180.6355,17.08305,18.14324,1237651274039951492,142.818156160934,61.8847206213574,20.17788,18.25296,17.15895,16.69222,16.38913,1350,301,6,246,547284143793268736,GALAXY,0.1640462,486,51910,352
17.13151,0.01991873,0.08070058,18.14068,0.1166538,1.582702,4.952322,252.6664,17.04145,18.04156,1237651274040017083,142.846768702973,62.1227443162739,20.19887,18.15821,17.12215,16.65856,16.26343,1350,301,6,247,547278921113036800,GALAXY,0.09270488,486,51910,333
16.85672,0.01015363,0.07772174,17.92511,0.1123479,1.761951,4.913908,213.2875,16.66955,17.7002,1237651274040082578,143.301433338201,62.0841784211942,20.04043,17.81255,16.74727,16.30706,15.96167,1350,301,6,248,547279195990943744,GALAXY,0.1190756,486,51910,334
17.38038,0.01709447,0.06656165,18.35885,0.09621581,1.864986,5.534225,171.07,17.26597,18.26907,1237651274040148137,143.350273967112,62.1994569764722,20.64454,18.36529,17.33253,16.88727,16.52922,1350,301,6,249,547277546723502080,GALAXY,0.1308641,486,51910,328
18.22062,0.02984113,0.07102082,19.73141,0.1026616,1.920761,5.86726,332.9868,18.14344,19.72026,1237651274040148241,143.413453643263,62.3492580394864,25.80318,19.82292,18.21446,17.6351,17.21891,1350,301,6,249,547276447211874304,GALAXY,0.3121353,486,51910,324
17.49483,0.01764878,0.08361946,18.72368,0.1208731,2.135433,6.604414,197.6468,17.37471,18.61065,1237651274040279143,143.855172185791,62.400011162217,20.59966,18.73152,17.45833,16.98108,16.58917,1350,301,6,251,547289916229314560,GALAXY,0.1866512,486,51910,373
18.59624,0.03787358,0.07781429,20.04264,0.1124817,1.830778,5.547876,214.1268,18.50246,19.99577,1237651274040410332,144.447518715017,62.5465449890326,24.0466,20.10825,18.58028,17.9333,17.5158,1350,301,6,253,547302560613033984,GALAXY,0.2678208,486,51910,419
17.25887,0.01478878,0.03790948,18.43477,0.05479869,2.176273,6.56373,225.8209,17.09334,18.29437,1237651274049323098,192.842909753328,68.183033472148,20.53683,18.34916,17.13125,16.65337,16.29159,1350,301,6,389,557432362548357120,GALAXY,0.1889892,495,51988,407
17.12672,0.01418583,0.04282182,18.34456,0.06189954,1.941448,5.527577,278.2691,16.97421,18.21896,1237651274049323133,193.00680261316,68.1857712012107,20.20533,18.28086,17.01703,16.51256,16.17057,1350,301,6,389,557434011815798784,GALAXY,0.1693598,495,51988,413
17.8713,0.04176765,0.05839274,19.16239,0.08440753,2.523699,7.902942,212.0479,17.65515,19.08657,1237651274051682466,206.50629129503,66.919865447468,21.18908,19.17098,17.71354,17.11065,16.65737,1350,301,6,425,559716872849745920,GALAXY,0.2392821,497,51989,526
17.42732,0.01412976,0.08912354,18.44538,0.1288293,1.812759,5.522916,143.867,17.30481,18.32649,1237651274051747975,207.173057363489,66.8074448377856,20.62863,18.45532,17.39393,16.93656,16.56223,1350,301,6,426,559730891623000064,GALAXY,0.1216941,497,51989,577
17.74863,0.01113767,0.07006616,18.85598,0.1012816,1.315459,3.486745,183.2038,17.59725,18.69676,1237651274051813567,207.519272389292,66.7888284379018,20.68634,18.79805,17.66731,17.18627,16.84699,1350,301,6,427,559729242355558400,GALAXY,0.202028,497,51989,571
17.36013,0.02107521,0.06151253,18.77552,0.08891723,1.862922,5.624119,294.3258,17.14386,18.57711,1237651274051878991,207.843633324625,66.9204366708226,20.85619,18.66603,17.20537,16.67209,16.28506,1350,301,6,428,559726493576488960,GALAXY,0.2339347,497,51989,561
16.91461,0.02456305,0.06574342,18.13509,0.09503305,1.837584,5.530982,302.5126,16.72971,17.93058,1237651537630134424,143.93115627243,60.0843745065449,20.21502,18.02562,16.79546,16.29288,15.94306,1412,301,1,41,547266001851410432,GALAXY,0.1686007,486,51910,286
17.73204,0.02130117,0.0504454,18.96492,0.07291954,1.393845,4.424484,226.8058,17.64609,18.87102,1237651537630527608,145.24521298111,60.5450301645548,21.08809,18.94394,17.69654,17.21396,16.85928,1412,301,1,47,547221196752578560,GALAXY,0.1745869,486,51910,123
18.76986,0.04297879,0.05822807,20.40623,0.0841695,1.229284,3.716356,241.0871,18.66709,20.39941,1237651754556916010,202.230584007878,2.99210979148581,22.70173,20.48358,18.72531,18.14461,17.75854,1462,301,5,513,593497174512265216,GALAXY,0.3307792,527,52342,538
17.43853,0.01654526,0.06454872,18.8158,0.09330608,1.780691,5.241674,226.0551,17.34794,18.65884,1237651754556981357,202.351129712692,2.89955221602868,21.11138,18.75214,17.41249,16.91905,16.58667,1462,301,5,514,593487278907615232,GALAXY,0.2068035,527,52342,502
17.65419,0.0276339,0.06438943,18.91894,0.09307583,1.75469,5.900246,271.4343,17.62879,18.91947,1237651754556981368,202.368756075663,2.94746807892176,21.20037,19.01254,17.69318,17.19991,16.80636,1462,301,5,514,593508444506449920,GALAXY,0.206167,527,52342,579
18.03751,0.04853646,0.06505476,19.55943,0.09403758,1.480049,4.467655,236.9171,17.88563,19.38231,1237651754557047015,202.489541507836,3.00471621624543,22.10433,19.47635,17.95069,17.39908,17.05527,1462,301,5,515,593507344994822144,GALAXY,0.2597249,527,52342,575
17.87174,0.0296369,0.06616493,19.51551,0.09564235,2.202026,6.682801,269.6173,17.73498,19.27685,1237651754557047035,202.546068000002,2.82749635486255,21.4078,19.37249,17.80114,17.28568,16.95596,1462,301,5,515,593497999145986048,GALAXY,0.2598226,527,52342,541
17.75283,0.02537775,0.05873496,19.02159,0.08490222,1.763709,5.717852,250.007,17.71179,19.01539,1237651754557112460,202.640833758596,2.95697210415708,21.09833,19.1003,17.77052,17.2618,16.90701,1462,301,5,516,593508169628542976,GALAXY,0.2042868,527,52342,578
18.22301,0.04086695,0.0635584,20.17029,0.09187456,2.238734,6.531433,267.1441,18.05163,19.73808,1237651754557112533,202.696691558639,2.85719417406393,21.88123,19.82995,18.11519,17.53638,17.08717,1462,301,5,516,593509269140170752,GALAXY,0.3460475,527,52342,582
17.87421,0.01995734,0.0767104,18.81022,0.110886,1.788564,4.69615,140.0693,17.87206,18.89791,1237651755074715740,158.639469906463,3.15622333896147,21.04216,19.0088,17.94877,17.42864,17.0082,1462,301,6,222,568691916892301312,GALAXY,0.1042074,505,52317,409
17.81601,0.01549311,0.07737561,18.83534,0.1118475,1.434467,4.059786,172.3067,17.62421,18.68542,1237651755074781291,158.749630264917,3.12307788005159,21.11187,18.79727,17.70158,17.20895,16.80957,1462,301,6,223,568690267624859648,GALAXY,0.1498532,505,52317,403
17.23297,0.03229131,0.08678313,18.56416,0.1254462,3.041248,8.488081,217.157,16.97662,18.20086,1237651755074912431,159.090848683622,3.19409535035082,21.30959,18.32631,17.0634,16.61588,16.28155,1462,301,6,225,568727651020204032,GALAXY,0.1856498,505,52317,539
17.33092,0.02206805,0.08477629,18.85194,0.1225453,3.221541,10.17712,285.422,17.25601,18.73036,1237651755074912487,159.042266382196,3.16996350616056,21.01745,18.85291,17.34079,16.77469,16.39335,1462,301,6,225,568702637130672128,GALAXY,0.2658684,505,52317,448
16.85655,0.01209343,0.08592966,18.03277,0.1242125,1.581174,4.812399,307.8013,16.65721,17.80265,1237651755074977873,159.133442465901,3.15227253634153,20.02668,17.92687,16.74314,16.30394,15.91249,1462,301,6,226,568724352485320704,GALAXY,0.1518042,505,52317,527
17.09324,0.01593991,0.08862694,18.28222,0.1281115,1.480599,4.094288,303.7649,16.9314,18.06814,1237651755074977898,159.162706680288,3.21244827430072,20.57288,18.19625,17.02003,16.53833,16.15891,1462,301,6,226,568725177119041536,GALAXY,0.1526451,505,52317,530
18.09517,0.04107844,0.08864527,19.61085,0.128138,2.449672,8.112662,201.9902,17.97638,19.50103,1237651755074978007,159.261807713538,3.16515473361116,22.11953,19.62917,18.06503,17.50549,17.12159,1462,301,6,226,568723802729506816,GALAXY,0.2850847,505,52317,525
17.79785,0.02000133,0.0886655,18.91613,0.1281672,1.492407,4.158965,178.776,17.6322,18.7097,1237651755075043412,159.301350024152,3.14365183833672,20.88398,18.83787,17.72087,17.24729,16.85779,1462,301,6,227,568737821502760960,GALAXY,0.1282379,505,52317,576
17.8476,0.0125235,0.05812298,18.92469,0.08401759,1.125148,3.135669,237.5144,17.77122,18.81851,1237651755084087370,180.013987523078,3.34163294441332,20.58703,18.90252,17.82934,17.3724,16.9771,1462,301,6,365,581068289619290112,GALAXY,0.1284291,516,52017,378
17.64919,0.01432975,0.05804057,18.66147,0.08389847,1.386271,3.852441,199.0831,17.52923,18.55837,1237651755084087391,180.03904465099,3.34912856378743,20.32171,18.64227,17.58727,17.12226,16.76237,1462,301,6,365,581066915229755392,GALAXY,0.1263144,516,52017,373
16.09343,0.04991819,0.05758049,17.10458,0.08323341,3.555075,12.69155,254.0908,16.04691,17.07485,1237651755084087401,180.043934564783,3.36845510647766,19.21764,17.15808,16.10449,15.64941,15.28247,1462,301,6,365,581063891572779008,GALAXY,0.1267151,516,52017,362
17.763,0.02864716,0.05890639,18.79834,0.08515002,1.690355,5.044533,212.6155,17.62607,18.65779,1237651755084087443,180.059392181521,3.34586916181312,20.62533,18.74294,17.68497,17.23168,16.876,1462,301,6,365,581067464985569280,GALAXY,0.1405006,516,52017,375
17.82015,0.0137371,0.05954359,18.91449,0.0860711,1.312948,3.623479,199.5184,17.69336,18.77101,1237651755084087566,180.118091367569,3.3757108799601,20.82616,18.85708,17.75291,17.30067,16.91345,1462,301,6,365,581066090596034560,GALAXY,0.1328344,516,52017,370
17.69582,0.01407862,0.05487121,18.71638,0.07931711,1.693455,4.572031,116.4758,17.51305,18.58695,1237651755084152933,180.143411561543,3.45680652553638,20.54538,18.66626,17.56792,17.14961,16.81005,1462,301,6,366,581064441328592896,GALAXY,0.1400843,516,52017,364
17.11994,0.01148142,0.06001981,18.22665,0.08675949,1.675226,5.233706,235.518,17.02522,18.14398,1237651755084152937,180.148004405449,3.36226453575468,20.09805,18.23074,17.08524,16.6308,16.27555,1462,301,6,366,581074611811149824,GALAXY,0.1405911,516,52017,401
16.87049,0.01216063,0.05561289,17.90188,0.08038922,2.477869,7.074573,191.9551,16.63123,17.69489,1237651755084152939,180.148594581993,3.44188192547562,19.73444,17.77528,16.68684,16.25159,15.90991,1462,301,6,366,581067739863476224,GALAXY,0.1418187,516,52017,376
